"ID","gene"
"cds-WP_003082024.1","NA"
"gene-Y880_RS02020","NA"
"cds-WP_003086351.1","NA"
"gene-Y880_RS02025","NA"
"cds-WP_079276205.1","NA"
"gene-Y880_RS02030","NA"
"cds-WP_079276204.1","NA"
"gene-Y880_RS02035","NA"
"cds-WP_003082037.1","NA"
"gene-Y880_RS02040","pdxH"
"cds-WP_003086357.1","pdxH"
"gene-Y880_RS02045","NA"
"cds-Y880_RS02045","NA"
"gene-Y880_RS02050","NA"
"cds-WP_003086363.1","NA"
"gene-Y880_RS02055","NA"
"cds-WP_003082051.1","NA"
"gene-Y880_RS02060","NA"
"cds-WP_003082053.1","NA"
"gene-Y880_RS02065","NA"
"cds-WP_003082056.1","NA"
"gene-Y880_RS02070","NA"
"cds-WP_003082059.1","NA"
"gene-Y880_RS02075","NA"
"cds-WP_003082068.1","NA"
"gene-Y880_RS02080","NA"
"cds-WP_003082071.1","NA"
"gene-Y880_RS02085","NA"
"cds-WP_003082074.1","NA"
"gene-Y880_RS02090","NA"
"cds-WP_003082079.1","NA"
"gene-Y880_RS02095","NA"
"cds-WP_003082083.1","NA"
"gene-Y880_RS02100","NA"
"cds-WP_016253743.1","NA"
"gene-Y880_RS02105","NA"
"cds-WP_003112514.1","NA"
"gene-Y880_RS02110","NA"
"cds-WP_014603182.1","NA"
"gene-Y880_RS02115","NA"
"cds-WP_003082096.1","NA"
"gene-Y880_RS02120","NA"
"cds-WP_003082099.1","NA"
"gene-Y880_RS02125","NA"
"cds-WP_003120617.1","NA"
"gene-Y880_RS02130","NA"
"cds-WP_003112511.1","NA"
"gene-Y880_RS02135","NA"
"cds-WP_003082110.1","NA"
"gene-Y880_RS02140","NA"
"cds-WP_079276203.1","NA"
"gene-Y880_RS02145","NA"
"cds-WP_016253741.1","NA"
"gene-Y880_RS02150","NA"
"cds-WP_003086389.1","NA"
"gene-Y880_RS02155","livG"
"cds-WP_003082125.1","livG"
"gene-Y880_RS02160","livM"
"cds-WP_016253740.1","livM"
"gene-Y880_RS02165","NA"
"cds-WP_003086391.1","NA"
"gene-Y880_RS02170","NA"
"cds-WP_016253739.1","NA"
"gene-Y880_RS02175","NA"
"cds-WP_079276202.1","NA"
"gene-Y880_RS02180","NA"
"cds-WP_003086400.1","NA"
"gene-Y880_RS02185","NA"
"cds-WP_003082140.1","NA"
"gene-Y880_RS02190","NA"
"cds-WP_003120614.1","NA"
"gene-Y880_RS02195","flgC"
"cds-WP_003082150.1","flgC"
"gene-Y880_RS02200","NA"
"cds-WP_003082153.1","NA"
"gene-Y880_RS02205","NA"
"cds-WP_016253738.1","NA"
"gene-Y880_RS02210","flgF"
"cds-WP_003082159.1","flgF"
"gene-Y880_RS02215","flgG"
"cds-WP_003082164.1","flgG"
"gene-Y880_RS02220","NA"
"cds-WP_003082166.1","NA"
"gene-Y880_RS02225","NA"
"cds-WP_003082169.1","NA"
"gene-Y880_RS02230","NA"
"cds-WP_016253737.1","NA"
"gene-Y880_RS02235","NA"
"cds-WP_003449030.1","NA"
"gene-Y880_RS02240","flgL"
"cds-WP_003086414.1","flgL"
"gene-Y880_RS02245","NA"
"cds-WP_003086416.1","NA"
"gene-Y880_RS02250","NA"
"cds-WP_003086419.1","NA"
"gene-Y880_RS02255","NA"
"cds-WP_033894209.1","NA"
"gene-Y880_RS02260","NA"
"cds-WP_003120610.1","NA"
"gene-Y880_RS02265","NA"
"cds-WP_003120609.1","NA"
"gene-Y880_RS02270","NA"
"cds-WP_016253736.1","NA"
"gene-Y880_RS02275","NA"
"cds-WP_003125042.1","NA"
"gene-Y880_RS02280","NA"
"cds-WP_016253735.1","NA"
"gene-Y880_RS02285","NA"
"cds-WP_003158210.1","NA"
"gene-Y880_RS02290","NA"
"cds-WP_003120604.1","NA"
"gene-Y880_RS02295","NA"
"cds-WP_016253734.1","NA"
"gene-Y880_RS02300","NA"
"cds-WP_004348584.1","NA"
"gene-Y880_RS02305","NA"
"cds-WP_003158214.1","NA"
"gene-Y880_RS02310","NA"
"cds-WP_031758990.1","NA"
"gene-Y880_RS02315","NA"
"cds-WP_003158216.1","NA"
"gene-Y880_RS02320","NA"
"cds-WP_003086436.1","NA"
"gene-Y880_RS02325","NA"
"cds-WP_003123161.1","NA"
"gene-Y880_RS02330","fliS"
"cds-WP_003086441.1","fliS"
"gene-Y880_RS02335","NA"
"cds-WP_003158217.1","NA"
"gene-Y880_RS02340","NA"
"cds-WP_003086445.1","NA"
"gene-Y880_RS02345","NA"
"cds-WP_003086448.1","NA"
"gene-Y880_RS02350","NA"
"cds-WP_003109120.1","NA"
"gene-Y880_RS02355","NA"
"cds-WP_016253732.1","NA"
"gene-Y880_RS02360","NA"
"cds-WP_003082207.1","NA"
"gene-Y880_RS02365","NA"
"cds-Y880_RS02365","NA"
"gene-Y880_RS02370","NA"
"cds-WP_003082212.1","NA"
"gene-Y880_RS02375","NA"
"cds-Y880_RS02375","NA"
"gene-Y880_RS02380","fliI"
"cds-Y880_RS02380","fliI"
"gene-Y880_RS02385","NA"
"cds-WP_003082220.1","NA"
"gene-Y880_RS02390","NA"
"cds-WP_003086461.1","NA"
"gene-Y880_RS02395","NA"
"cds-WP_003082226.1","NA"
"gene-Y880_RS02400","NA"
"cds-WP_003082230.1","NA"
"gene-Y880_RS02405","NA"
"cds-WP_003082235.1","NA"
"gene-Y880_RS02410","NA"
"cds-WP_003086466.1","NA"
"gene-Y880_RS02415","NA"
"cds-WP_016253730.1","NA"
"gene-Y880_RS02420","NA"
"cds-WP_016253729.1","NA"
"gene-Y880_RS02425","NA"
"cds-WP_003082243.1","NA"
"gene-Y880_RS02430","NA"
"cds-WP_003109112.1","NA"
"gene-Y880_RS02435","NA"
"cds-WP_003086476.1","NA"
"gene-Y880_RS02440","NA"
"cds-WP_016253728.1","NA"
"gene-Y880_RS02445","NA"
"cds-WP_003086480.1","NA"
"gene-Y880_RS02450","NA"
"cds-WP_003082248.1","NA"
"gene-Y880_RS02455","NA"
"cds-WP_003082250.1","NA"
"gene-Y880_RS02460","NA"
"cds-WP_033894201.1","NA"
"gene-Y880_RS02465","NA"
"cds-WP_073655333.1","NA"
"gene-Y880_RS02470","NA"
"cds-WP_003082254.1","NA"
"gene-Y880_RS02475","NA"
"cds-WP_003082256.1","NA"
"gene-Y880_RS02480","NA"
"cds-WP_003082257.1","NA"
"gene-Y880_RS02485","NA"
"cds-WP_003120589.1","NA"
"gene-Y880_RS02490","NA"
"cds-WP_003082265.1","NA"
"gene-Y880_RS02495","NA"
"cds-WP_071534879.1","NA"
"gene-Y880_RS02500","NA"
"cds-WP_003145473.1","NA"
"gene-Y880_RS02505","NA"
"cds-WP_003112491.1","NA"
"gene-Y880_RS02510","NA"
"cds-WP_003082271.1","NA"
"gene-Y880_RS02515","NA"
"cds-WP_003082273.1","NA"
"gene-Y880_RS02520","NA"
"cds-WP_003082276.1","NA"
"gene-Y880_RS02525","NA"
"cds-WP_016253726.1","NA"
"gene-Y880_RS02530","NA"
"cds-WP_003082283.1","NA"
"gene-Y880_RS02535","NA"
"cds-WP_003082286.1","NA"
"gene-Y880_RS02540","NA"
"cds-WP_003120584.1","NA"
"gene-Y880_RS02545","NA"
"cds-WP_003082290.1","NA"
"gene-Y880_RS02550","NA"
"cds-WP_003163116.1","NA"
"gene-Y880_RS02555","NA"
"cds-WP_003082292.1","NA"
"gene-Y880_RS02560","NA"
"cds-WP_003082295.1","NA"
"gene-Y880_RS02565","NA"
"cds-WP_003082297.1","NA"
"gene-Y880_RS02570","NA"
"cds-WP_003082301.1","NA"
"gene-Y880_RS02575","NA"
"cds-WP_016253724.1","NA"
"gene-Y880_RS02580","NA"
"cds-WP_003086528.1","NA"
"gene-Y880_RS02585","NA"
"cds-WP_003109090.1","NA"
"gene-Y880_RS02590","NA"
"cds-WP_003086532.1","NA"
"gene-Y880_RS02595","NA"
"cds-WP_003086534.1","NA"
"gene-Y880_RS02600","NA"
"cds-WP_016253723.1","NA"
"gene-Y880_RS02605","NA"
"cds-WP_003086538.1","NA"
"gene-Y880_RS02610","NA"
"cds-WP_016253722.1","NA"
"gene-Y880_RS02615","NA"
"cds-WP_016253721.1","NA"
"gene-Y880_RS02620","NA"
"cds-Y880_RS02620","NA"
"gene-Y880_RS02625","NA"
"cds-WP_003145453.1","NA"
"gene-Y880_RS02630","NA"
"cds-WP_016253719.1","NA"
"gene-Y880_RS02635","NA"
"cds-WP_025982321.1","NA"
"gene-Y880_RS02640","NA"
"cds-Y880_RS02640","NA"
"gene-Y880_RS02645","NA"
"cds-WP_010793921.1","NA"
"gene-Y880_RS02650","NA"
"cds-WP_003101814.1","NA"
"gene-Y880_RS02655","NA"
"cds-WP_003086547.1","NA"
"gene-Y880_RS02660","NA"
"cds-WP_003082358.1","NA"
"gene-Y880_RS02665","NA"
"cds-WP_003082360.1","NA"
"gene-Y880_RS02670","NA"
"cds-WP_003082362.1","NA"
"gene-Y880_RS02675","NA"
"cds-WP_003082372.1","NA"
"gene-Y880_RS02680","NA"
"cds-WP_003082373.1","NA"
"gene-Y880_RS02685","NA"
"cds-WP_016253718.1","NA"
"gene-Y880_RS02690","NA"
"cds-WP_003082377.1","NA"
"gene-Y880_RS02695","NA"
"cds-WP_016253717.1","NA"
"gene-Y880_RS02700","NA"
"cds-WP_095866973.1","NA"
"gene-Y880_RS02705","NA"
"cds-Y880_RS02705","NA"
"gene-Y880_RS02710","NA"
"cds-WP_016253716.1","NA"
"gene-Y880_RS02715","NA"
"cds-WP_003082396.1","NA"
"gene-Y880_RS02720","NA"
"cds-WP_016253715.1","NA"
"gene-Y880_RS02725","NA"
"cds-WP_003082403.1","NA"
"gene-Y880_RS02730","NA"
"cds-WP_003106697.1","NA"
"gene-Y880_RS02735","NA"
"cds-WP_003106696.1","NA"
"gene-Y880_RS02740","NA"
"cds-WP_003082412.1","NA"
"gene-Y880_RS02745","NA"
"cds-Y880_RS02745","NA"
"gene-Y880_RS02750","NA"
"cds-Y880_RS02750","NA"
"gene-Y880_RS02755","NA"
"cds-WP_003082422.1","NA"
"gene-Y880_RS02760","NA"
"cds-Y880_RS02760","NA"
"gene-Y880_RS02765","napE"
"cds-WP_003082429.1","napE"
"gene-Y880_RS02770","NA"
"cds-WP_003082431.1","NA"
"gene-Y880_RS02775","NA"
"cds-WP_003082436.1","NA"
"gene-Y880_RS02780","NA"
"cds-WP_003082438.1","NA"
"gene-Y880_RS02785","NA"
"cds-WP_003082440.1","NA"
"gene-Y880_RS02790","NA"
"cds-WP_016253713.1","NA"
"gene-Y880_RS02795","NA"
"cds-WP_079276201.1","NA"
"gene-Y880_RS02800","NA"
"cds-WP_003082442.1","NA"
"gene-Y880_RS02805","NA"
"cds-WP_016253712.1","NA"
"gene-Y880_RS02810","NA"
"cds-WP_016253711.1","NA"
"gene-Y880_RS02815","NA"
"cds-WP_003120555.1","NA"
"gene-Y880_RS02820","NA"
"cds-WP_003082447.1","NA"
"gene-Y880_RS02825","NA"
"cds-WP_003082450.1","NA"
"gene-Y880_RS02830","NA"
"cds-WP_003116346.1","NA"
"gene-Y880_RS02835","NA"
"cds-WP_003082455.1","NA"
"gene-Y880_RS02840","NA"
"cds-WP_003082458.1","NA"
"gene-Y880_RS02845","NA"
"cds-WP_003082462.1","NA"
"gene-Y880_RS02850","NA"
"cds-WP_003086605.1","NA"
"gene-Y880_RS02855","NA"
"cds-WP_003082465.1","NA"
"gene-Y880_RS02860","NA"
"cds-WP_016253710.1","NA"
"gene-Y880_RS02865","NA"
"cds-WP_003112458.1","NA"
"gene-Y880_RS02870","NA"
"cds-WP_016253709.1","NA"
"gene-Y880_RS02875","NA"
"cds-WP_003082470.1","NA"
"gene-Y880_RS02880","NA"
"cds-WP_003082473.1","NA"
"gene-Y880_RS02885","NA"
"cds-WP_003082474.1","NA"
"gene-Y880_RS02890","NA"
"cds-WP_003082475.1","NA"
"gene-Y880_RS02895","NA"
"cds-WP_003082476.1","NA"
"gene-Y880_RS02900","NA"
"cds-WP_003082478.1","NA"
"gene-Y880_RS02905","NA"
"cds-WP_003082483.1","NA"
"gene-Y880_RS02910","NA"
"cds-WP_003145400.1","NA"
"gene-Y880_RS02915","NA"
"cds-WP_003082488.1","NA"
"gene-Y880_RS02920","NA"
"cds-WP_003082491.1","NA"
"gene-Y880_RS02925","NA"
"cds-WP_003159806.1","NA"
"gene-Y880_RS02930","NA"
"cds-WP_003112452.1","NA"
"gene-Y880_RS02935","NA"
"cds-WP_003086661.1","NA"
"gene-Y880_RS02940","NA"
"cds-WP_016253708.1","NA"
"gene-Y880_RS02945","NA"
"cds-WP_016253707.1","NA"
"gene-Y880_RS02950","NA"
"cds-WP_003082503.1","NA"
"gene-Y880_RS02955","NA"
"cds-WP_003123124.1","NA"
"gene-Y880_RS02960","NA"
"cds-WP_016253706.1","NA"
"gene-Y880_RS02965","NA"
"cds-WP_003112447.1","NA"
"gene-Y880_RS02970","NA"
"cds-WP_003082506.1","NA"
"gene-Y880_RS02975","NA"
"cds-WP_003082507.1","NA"
"gene-Y880_RS02980","NA"
"cds-WP_016253705.1","NA"
"gene-Y880_RS02985","NA"
"cds-WP_016253704.1","NA"
"gene-Y880_RS02990","NA"
"cds-WP_079276200.1","NA"
"gene-Y880_RS02995","NA"
"cds-WP_003082509.1","NA"
"gene-Y880_RS03000","NA"
"cds-WP_003116363.1","NA"
"gene-Y880_RS03005","NA"
"cds-WP_016253702.1","NA"
"gene-Y880_RS03010","NA"
"cds-WP_003116364.1","NA"
"gene-Y880_RS03015","NA"
"cds-WP_003123120.1","NA"
"gene-Y880_RS03020","NA"
"cds-WP_003120541.1","NA"
"gene-Y880_RS03025","NA"
"cds-WP_003082515.1","NA"
"gene-Y880_RS03030","NA"
"cds-WP_003082516.1","NA"
"gene-Y880_RS03035","NA"
"cds-WP_003082517.1","NA"
"gene-Y880_RS03040","NA"
"cds-WP_095866974.1","NA"
"gene-Y880_RS03045","NA"
"cds-WP_095867015.1","NA"
"gene-Y880_RS03050","NA"
"cds-Y880_RS03050","NA"
"gene-Y880_RS03055","NA"
"cds-WP_003107483.1","NA"
"gene-Y880_RS03060","NA"
"cds-WP_003120537.1","NA"
"gene-Y880_RS03065","NA"
"cds-WP_003082522.1","NA"
"gene-Y880_RS03070","NA"
"cds-WP_016253699.1","NA"
"gene-Y880_RS03075","NA"
"cds-Y880_RS03075","NA"
"gene-Y880_RS03080","NA"
"cds-Y880_RS03080","NA"
"gene-Y880_RS03085","NA"
"cds-WP_033894189.1","NA"
"gene-Y880_RS03090","NA"
"cds-WP_003086719.1","NA"
"gene-Y880_RS03095","NA"
"cds-WP_003086720.1","NA"
"gene-Y880_RS03100","NA"
"cds-WP_003082530.1","NA"
"gene-Y880_RS03105","NA"
"cds-WP_016253697.1","NA"
"gene-Y880_RS03110","NA"
"cds-WP_079276199.1","NA"
"gene-Y880_RS03115","NA"
"cds-WP_003082538.1","NA"
"gene-Y880_RS03120","NA"
"cds-WP_016253695.1","NA"
"gene-Y880_RS03125","NA"
"cds-WP_003082540.1","NA"
"gene-Y880_RS03130","NA"
"cds-WP_012614361.1","NA"
"gene-Y880_RS03135","NA"
"cds-Y880_RS03135","NA"
"gene-Y880_RS03140","NA"
"cds-WP_071549181.1","NA"
"gene-Y880_RS03145","NA"
"cds-WP_003159842.1","NA"
"gene-Y880_RS03150","NA"
"cds-WP_003082543.1","NA"
"gene-Y880_RS03155","NA"
"cds-WP_009876105.1","NA"
"gene-Y880_RS03160","NA"
"cds-WP_003082545.1","NA"
"gene-Y880_RS03165","NA"
"cds-WP_016253694.1","NA"
"gene-Y880_RS03170","NA"
"cds-WP_095866975.1","NA"
"gene-Y880_RS03175","NA"
"cds-WP_003082552.1","NA"
"gene-Y880_RS03180","glnQ"
"cds-WP_003086746.1","glnQ"
"gene-Y880_RS03185","NA"
"cds-WP_016253693.1","NA"
"gene-Y880_RS03190","NA"
"cds-WP_003082559.1","NA"
"gene-Y880_RS03195","NA"
"cds-Y880_RS03195","NA"
"gene-Y880_RS03200","NA"
"cds-WP_003082561.1","NA"
"gene-Y880_RS03205","NA"
"cds-WP_033894186.1","NA"
"gene-Y880_RS03210","NA"
"cds-WP_004348763.1","NA"
"gene-Y880_RS03215","NA"
"cds-WP_079276198.1","NA"
"gene-Y880_RS03220","NA"
"cds-Y880_RS03220","NA"
"gene-Y880_RS03225","NA"
"cds-Y880_RS03225","NA"
"gene-Y880_RS03230","NA"
"cds-Y880_RS03230","NA"
"gene-Y880_RS03235","NA"
"cds-Y880_RS03235","NA"
"gene-Y880_RS03240","NA"
"cds-WP_016253690.1","NA"
"gene-Y880_RS03245","NA"
"cds-WP_003161795.1","NA"
"gene-Y880_RS03250","NA"
"cds-WP_003086767.1","NA"
"gene-Y880_RS03255","NA"
"cds-Y880_RS03255","NA"
"id-NZ_CP020659.1:683962..684170","NA"
"gene-Y880_RS03260","btuB"
"cds-WP_016253688.1","btuB"
"gene-Y880_RS03265","cobO"
"cds-WP_003086769.1","cobO"
"gene-Y880_RS03270","NA"
"cds-WP_016253687.1","NA"
"gene-Y880_RS03275","bluB"
"cds-WP_003082592.1","bluB"
"gene-Y880_RS03280","NA"
"cds-Y880_RS03280","NA"
"gene-Y880_RS03285","NA"
"cds-WP_003123098.1","NA"
"gene-Y880_RS03290","NA"
"cds-WP_003112353.1","NA"
"gene-Y880_RS03295","NA"
"cds-WP_016253685.1","NA"
"gene-Y880_RS03300","NA"
"cds-Y880_RS03300","NA"
"gene-Y880_RS03305","NA"
"cds-Y880_RS03305","NA"
"gene-Y880_RS03310","NA"
"cds-WP_003124996.1","NA"
"gene-Y880_RS03315","NA"
"cds-WP_003109278.1","NA"
"gene-Y880_RS03320","NA"
"cds-WP_073657081.1","NA"
"gene-Y880_RS03325","NA"
"cds-WP_016253682.1","NA"
"gene-Y880_RS03330","NA"
"cds-WP_003086801.1","NA"
"gene-Y880_RS03335","NA"
"cds-WP_003133490.1","NA"
"gene-Y880_RS03340","NA"
"cds-WP_003082640.1","NA"
"gene-Y880_RS03345","NA"
"cds-WP_016253681.1","NA"
"gene-Y880_RS03350","NA"
"cds-WP_003116035.1","NA"
"gene-Y880_RS03355","NA"
"cds-WP_003109274.1","NA"
"gene-Y880_RS03360","NA"
"cds-WP_016253680.1","NA"
"gene-Y880_RS03365","rnd"
"cds-WP_003086813.1","rnd"
"gene-Y880_RS03370","NA"
"cds-WP_003082651.1","NA"
"gene-Y880_RS03375","NA"
"cds-WP_003082652.1","NA"
"gene-Y880_RS03380","NA"
"cds-WP_003082653.1","NA"
"gene-Y880_RS03385","NA"
"cds-WP_003082658.1","NA"
"gene-Y880_RS03390","NA"
"cds-WP_003082662.1","NA"
"gene-Y880_RS03395","NA"
"cds-Y880_RS03395","NA"
"gene-Y880_RS03400","NA"
"cds-WP_016253679.1","NA"
"gene-Y880_RS03405","NA"
"cds-WP_033894251.1","NA"
"gene-Y880_RS03410","lepB"
"cds-WP_003123089.1","lepB"
"gene-Y880_RS03415","NA"
"cds-WP_003112365.1","NA"
"gene-Y880_RS03420","NA"
"cds-WP_003086834.1","NA"
"gene-Y880_RS03425","NA"
"cds-WP_003082677.1","NA"
"gene-Y880_RS03430","NA"
"cds-WP_003082680.1","NA"
"gene-Y880_RS03435","NA"
"cds-WP_003082681.1","NA"
"gene-Y880_RS03440","NA"
"cds-WP_003082684.1","NA"
"gene-Y880_RS03445","phnW"
"cds-WP_003086851.1","phnW"
"gene-Y880_RS03450","NA"
"cds-WP_003100114.1","NA"
"gene-Y880_RS03455","NA"
"cds-WP_003082689.1","NA"
"gene-Y880_RS03460","NA"
"cds-WP_016253678.1","NA"
"gene-Y880_RS03465","NA"
"cds-WP_003082694.1","NA"
"gene-Y880_RS03470","NA"
"cds-WP_003082696.1","NA"
"gene-Y880_RS03475","NA"
"cds-WP_003100101.1","NA"
"gene-Y880_RS03480","NA"
"cds-WP_003159873.1","NA"
"gene-Y880_RS03485","cyoA"
"cds-WP_003082702.1","cyoA"
"gene-Y880_RS03490","cyoB"
"cds-WP_003449501.1","cyoB"
"gene-Y880_RS03495","cyoC"
"cds-WP_003086858.1","cyoC"
"gene-Y880_RS03500","cyoD"
"cds-WP_003109258.1","cyoD"
"gene-Y880_RS03505","NA"
"cds-WP_003082726.1","NA"
"gene-Y880_RS03510","NA"
"cds-WP_003082728.1","NA"
"gene-Y880_RS03515","NA"
"cds-WP_003082731.1","NA"
"gene-Y880_RS03520","NA"
"cds-WP_003123080.1","NA"
"gene-Y880_RS03525","NA"
"cds-WP_003082737.1","NA"
"gene-Y880_RS03530","ilvA"
"cds-WP_003082739.1","ilvA"
"gene-Y880_RS03535","NA"
"cds-Y880_RS03535","NA"
"gene-Y880_RS03540","NA"
"cds-WP_009876130.1","NA"
"gene-Y880_RS03545","NA"
"cds-WP_003082743.1","NA"
"gene-Y880_RS03550","NA"
"cds-Y880_RS03550","NA"
"gene-Y880_RS03555","NA"
"cds-WP_003082751.1","NA"
"gene-Y880_RS03560","NA"
"cds-WP_003086872.1","NA"
"gene-Y880_RS03565","NA"
"cds-WP_016253677.1","NA"
"gene-Y880_RS03570","NA"
"cds-WP_003086874.1","NA"
"gene-Y880_RS03575","NA"
"cds-WP_014603102.1","NA"
"gene-Y880_RS03580","NA"
"cds-Y880_RS03580","NA"
"gene-Y880_RS03585","NA"
"cds-WP_003086877.1","NA"
"gene-Y880_RS03590","NA"
"cds-WP_003115580.1","NA"
"gene-Y880_RS03595","NA"
"cds-WP_003104093.1","NA"
"gene-Y880_RS03600","ggt"
"cds-WP_016253676.1","ggt"
"gene-Y880_RS03605","NA"
"cds-WP_003082761.1","NA"
"gene-Y880_RS03610","NA"
"cds-WP_003082765.1","NA"
"gene-Y880_RS03615","NA"
"cds-WP_003082767.1","NA"
"gene-Y880_RS03620","NA"
"cds-WP_003082770.1","NA"
"gene-Y880_RS03625","NA"
"cds-WP_003082771.1","NA"
"gene-Y880_RS03630","NA"
"cds-WP_003082773.1","NA"
"gene-Y880_RS03635","NA"
"cds-WP_016253675.1","NA"
"gene-Y880_RS03640","NA"
"cds-WP_003123009.1","NA"
"gene-Y880_RS03645","NA"
"cds-WP_003082787.1","NA"
"gene-Y880_RS03650","NA"
"cds-Y880_RS03650","NA"
"gene-Y880_RS03655","NA"
"cds-WP_003082795.1","NA"
"gene-Y880_RS03660","NA"
"cds-WP_003112385.1","NA"
"gene-Y880_RS03665","NA"
"cds-WP_003082803.1","NA"
"gene-Y880_RS03670","NA"
"cds-Y880_RS03670","NA"
"gene-Y880_RS03675","NA"
"cds-WP_003082839.1","NA"
"gene-Y880_RS03680","NA"
"cds-WP_003086910.1","NA"
"gene-Y880_RS03685","NA"
"cds-WP_003120474.1","NA"
"gene-Y880_RS03690","NA"
"cds-WP_003123007.1","NA"
"gene-Y880_RS03695","NA"
"cds-WP_003086914.1","NA"
"gene-Y880_RS03700","NA"
"cds-WP_003106807.1","NA"
"gene-Y880_RS03705","NA"
"cds-WP_025324842.1","NA"
"gene-Y880_RS03710","NA"
"cds-WP_003086919.1","NA"
"gene-Y880_RS03715","NA"
"cds-Y880_RS03715","NA"
"gene-Y880_RS03720","NA"
"cds-WP_003082848.1","NA"
"gene-Y880_RS03725","NA"
"cds-WP_003082855.1","NA"
"gene-Y880_RS03730","NA"
"cds-WP_016253670.1","NA"
"gene-Y880_RS03735","NA"
"cds-WP_003082867.1","NA"
"gene-Y880_RS03740","NA"
"cds-WP_003086930.1","NA"
"gene-Y880_RS03745","NA"
"cds-WP_016253669.1","NA"
"gene-Y880_RS03750","NA"
"cds-WP_003086934.1","NA"
"gene-Y880_RS03755","NA"
"cds-WP_016253668.1","NA"
"gene-Y880_RS03760","NA"
"cds-Y880_RS03760","NA"
"gene-Y880_RS03765","NA"
"cds-WP_023099035.1","NA"
"gene-Y880_RS03770","NA"
"cds-WP_003124979.1","NA"
"gene-Y880_RS03775","NA"
"cds-WP_016253667.1","NA"
"gene-Y880_RS03780","NA"
"cds-WP_003162328.1","NA"
"gene-Y880_RS03785","NA"
"cds-WP_003133334.1","NA"
"gene-Y880_RS03790","NA"
"cds-WP_016253666.1","NA"
"gene-Y880_RS03795","NA"
"cds-WP_071534053.1","NA"
"gene-Y880_RS03800","NA"
"cds-WP_031758982.1","NA"
"gene-Y880_RS03805","NA"
"cds-Y880_RS03805","NA"
"gene-Y880_RS03810","NA"
"cds-WP_003086962.1","NA"
"gene-Y880_RS03815","NA"
"cds-WP_016253664.1","NA"
"gene-Y880_RS03820","NA"
"cds-WP_003133326.1","NA"
"gene-Y880_RS03825","NA"
"cds-WP_003082887.1","NA"
"gene-Y880_RS03830","NA"
"cds-WP_016253663.1","NA"
"gene-Y880_RS03835","NA"
"cds-WP_016253662.1","NA"
"gene-Y880_RS03840","NA"
"cds-WP_031758980.1","NA"
"gene-Y880_RS03845","NA"
"cds-WP_031758978.1","NA"
"gene-Y880_RS03850","NA"
"cds-WP_031758977.1","NA"
"gene-Y880_RS03855","NA"
"cds-WP_010895559.1","NA"
"gene-Y880_RS03860","galE"
"cds-WP_016253658.1","galE"
"gene-Y880_RS03865","NA"
"cds-WP_003133305.1","NA"
"gene-Y880_RS03870","NA"
"cds-WP_031627960.1","NA"
"gene-Y880_RS03875","NA"
"cds-WP_031758975.1","NA"
"gene-Y880_RS03880","NA"
"cds-WP_016253654.1","NA"
"gene-Y880_RS03885","NA"
"cds-WP_016253653.1","NA"
"gene-Y880_RS03890","NA"
"cds-WP_073652140.1","NA"
"gene-Y880_RS03895","NA"
"cds-WP_079276197.1","NA"
"gene-Y880_RS03900","NA"
"cds-WP_031758971.1","NA"
"gene-Y880_RS03905","cysC"
"cds-WP_003133289.1","cysC"
"gene-Y880_RS03910","NA"
"cds-WP_003086969.1","NA"
"gene-Y880_RS03915","NA"
"cds-WP_016253649.1","NA"
"gene-Y880_RS03920","NA"
"cds-WP_009876145.1","NA"
"gene-Y880_RS03925","NA"
"cds-WP_016253648.1","NA"
"gene-Y880_RS03930","NA"
"cds-WP_009314825.1","NA"
"gene-Y880_RS03935","NA"
"cds-Y880_RS03935","NA"
"gene-Y880_RS03940","NA"
"cds-WP_016253646.1","NA"
"gene-Y880_RS03945","NA"
"cds-WP_016253645.1","NA"
"gene-Y880_RS03950","NA"
"cds-WP_024947416.1","NA"
"gene-Y880_RS03955","NA"
"cds-WP_003082903.1","NA"
"gene-Y880_RS03960","NA"
"cds-WP_016253644.1","NA"
"gene-Y880_RS03965","NA"
"cds-WP_016253643.1","NA"
"gene-Y880_RS03970","NA"
"cds-WP_016253642.1","NA"
"gene-Y880_RS03975","NA"
"cds-WP_003158267.1","NA"
"gene-Y880_RS03980","NA"
"cds-WP_016253641.1","NA"
"gene-Y880_RS03985","NA"
"cds-WP_003082927.1","NA"
"gene-Y880_RS03990","NA"
"cds-WP_073662302.1","NA"
"gene-Y880_RS03995","NA"
"cds-WP_003105415.1","NA"
"gene-Y880_RS04000","NA"
"cds-WP_003082935.1","NA"
"gene-Y880_RS04005","NA"
"cds-WP_003162347.1","NA"
"gene-Y880_RS04010","NA"
"cds-WP_071533970.1","NA"
"gene-Y880_RS04015","NA"
"cds-WP_003105417.1","NA"
"gene-Y880_RS04020","NA"
"cds-WP_003082943.1","NA"
"gene-Y880_RS04025","NA"
"cds-WP_003082945.1","NA"
"gene-Y880_RS04030","NA"
"cds-WP_003105421.1","NA"
"gene-Y880_RS04035","NA"
"cds-WP_016253639.1","NA"
"gene-Y880_RS04040","NA"
"cds-WP_003082952.1","NA"
"gene-Y880_RS04045","NA"
"cds-WP_003082954.1","NA"
"gene-Y880_RS04050","NA"
"cds-WP_003122954.1","NA"
"gene-Y880_RS04055","NA"
"cds-Y880_RS04055","NA"
"gene-Y880_RS04060","NA"
